4769	f	ბაჯო	["Salvatore Schillaci", "Schillaci", "Totò Schillaci", "Toto Schillaci", "სალვატორე სკილაჩი", "Salvatore Schillaci", "სალვატორე სკილაჩი"]
4786	f	ტოტი	["Alessandro Del Piero", "Del Piero", "ალესანდრო დელ პიერო", "Alessandro Del Piero", "ალესანდრო დელ პიერო"]
20671	f	როლამდინიო	["Cafu", "კაფუ"]
3659	t	milito	["Diego Milito", "Milito", "დიეგო მილიტო", "Diego Milito", "დიეგო მილიტო"]
3661	f	დელპიერო	["Alessandro Del Piero", "Del Piero", "ალესანდრო დელ პიერო", "Alessandro Del Piero", "ალესანდრო დელ პიერო"]
3662	f	ზლატანი	["Hakan Calhanoglu", "ჰაკან ჩალჰანოღლუ", "Hakan Calhanoglu", "ჰაკან ჩალჰანოღლუ"]
3663	f	სკილაჩი	["Roberto Donadoni", "Donadoni", "Roberto Donadoni", "რობერტო დონადონი"]
3690	f	ჩავი	["Fernando Torres", "Torres", "El Nino", "ფერნანდო ტორესი", "Fernando Torres", "ფერნანდო ტორესი"]
3664	f	ინძაგი	["Roberto Donadoni", "Donadoni", "Roberto Donadoni", "რობერტო დონადონი"]
3665	f	cancelo	["Fabian Delph", "ფაბიან დელფი", "Fabian Delph", "ფაბიან დელფი"]
3672	t	ჰუმელსი	["Mats Hummels", "მატს ჰუმელსი", "Mats Hummels", "მატს ჰუმელსი"]
3674	f	ოდეგაარდი	["Martin Odegaard", "Martin Ødegaard", "მარტინ ოდეგორი", "Martin Odegaard", "მარტინ ოდეგორი"]
4770	f	indzaghi	["Salvatore Schillaci", "Schillaci", "Totò Schillaci", "Toto Schillaci", "სალვატორე სკილაჩი", "Salvatore Schillaci", "სალვატორე სკილაჩი"]
10847	f	კანი	["Sepp Maier", "ზეპ მაიერი"]
3666	f	zlatan	["Edinson Cavani", "ედინსონ კავანი", "Edinson Cavani", "ედინსონ კავანი"]
4771	f	coman	["Maxwell", "Maxwell Scherrer Cabelino Andrade", "მაქსველი", "Maxwell", "მაქსველი"]
4991	f	კომპანი	["Kevin De Bruyne", "De Bruyne", "KDB", "კევინ დე ბრუინი", "Kevin De Bruyne", "კევინ დე ბრუინი"]
4997	f	ter stegen	["Victor Valdés", "ვიქტორ ვალდესი", "Victor Valdés", "ვიქტორ ვალდესი"]
5145	f	vinicius jr	["Vinícius Júnior", "Vini Jr", "Vinicius", "ვინისიუს ჟუნიორი", "Vinícius Júnior", "ვინისიუს ჟუნიორი"]
3668	t	მარტინელი	["Gabriel Martinelli", "გაბრიელ მარტინელი", "Gabriel Martinelli", "გაბრიელ მარტინელი"]
3669	f	ლაუდრუპი	["Emilio Butragueño", "Butragueño", "Butragueno", "Emilio Butragueño", "ემილიო ბუტრაგენიო"]
3678	f	გრიზმანი	["Lucas Hernandez", "ლუკას ერნანდესი", "Lucas Hernandez", "ლუკას ერნანდესი"]
4772	t	მენდეში	["Nuno Mendes", "ნუნუ მენდეში", "Nuno Mendes", "ნუნუ მენდეში"]
4797	f	ვან ბრონკჰორტსი	["Giovanni van Bronckhorst", "Gio van Bronckhorst", "ჯოვანი ვან ბრონკჰორსტი", "Giovanni van Bronckhorst", "ჯოვანი ვან ბრონკჰორსტი"]
3670	t	ტევეზი	["Carlos Tevez", "კარლოს ტევესი", "Carlos Tevez", "კარლოს ტევესი"]
3671	f	მეტისია	["Matt Le Tissier", "მეტ ლე ტისიე", "Matt Le Tissier", "მეტ ლე ტისიე"]
4773	f	Ronaldinio	["Ludovic Giuly", "ლუდოვიკ ჟიული", "Ludovic Giuly", "ლუდოვიკ ჟიული"]
4774	f	Klose	["Luca Toni", "ლუკა ტონი", "Luca Toni", "ლუკა ტონი"]
4992	f	პეპე	["Joao Palhinha", "ჟოაუ პალინია", "Joao Palhinha", "ჟოაუ პალინია"]
21574	f	რონალდინიო	["Pepe", "პეპე"]
3673	t	ჰუმელსი	["Mats Hummels", "მატს ჰუმელსი", "Mats Hummels", "მატს ჰუმელსი"]
4775	f	vardi	["David Ginola", "Ginola", "დავიდ ჟინოლა", "David Ginola", "დავიდ ჟინოლა"]
4783	f	Kroos	["Mario Götze", "Gotze", "მარიო გიოტცე", "Mario Götze", "მარიო გიოტცე"]
4785	f	Keegan	["Granit Xhaka", "გრანიტ ჯაკა", "Granit Xhaka", "გრანიტ ჯაკა"]
4791	f	Kani	["Bixente Lizarazu", "ბიქსენტ ლიზარაზუ", "Bixente Lizarazu", "ბიქსენტ ლიზარაზუ"]
3677	f	ნავასი	["Alvaro Negredo", "ალვარო ნეგრედო", "Alvaro Negredo", "ალვარო ნეგრედო"]
3679	f	გრიზმანი	["Lucas Hernandez", "ლუკას ერნანდესი", "Lucas Hernandez", "ლუკას ერნანდესი"]
3681	t	ნეიმარი	["Neymar", "Neymar Jr", "ნეიმარი", "Neymar", "ნეიმარი"]
3682	t	ზიდანი	["Zinedine Zidane", "Zidane", "Zinedine Zidane", "ზინედინ ზიდანი"]
3683	f	მესი	["Pedro", "Pedro Rodríguez", "პედრო", "Pedro", "პედრო"]
3684	t	laporte	["Aymeric Laporte", "აიმერიკ ლაპორტი", "Aymeric Laporte", "აიმერიკ ლაპორტი"]
3685	f	ფაკეტი	["Armando Picchi", "Picchi", "Armando Picchi", "არმანდო პიკი"]
3687	f	კოშტა	["Marcos Senna", "Senna", "მარკოს სენა", "Marcos Senna", "მარკოს სენა"]
3688	f	როი კინი	["Eric Cantona", "Cantona", "King Eric", "ერიკ კანტონა", "Eric Cantona", "ერიკ კანტონა"]
3689	f	გრილიში	["Trevor Francis", "Francis", "Trevor Francis", "ტრევორ ფრენსისი"]
3691	f	ფიგუ	["Gheorghe Hagi", "გეორგე ჰაჯი", "Gheorghe Hagi", "გეორგე ჰაჯი"]
3692	f	კანო	["Oliver Kahn", "ოლივერ კანი", "Oliver Kahn", "ოლივერ კანი"]
3693	t	ტევეზი	["Carlos Tevez", "კარლოს ტევესი", "Carlos Tevez", "კარლოს ტევესი"]
3695	f	კიმიხი	["Philipp Lahm", "ფილიპ ლამი", "Philipp Lahm", "ფილიპ ლამი"]
3716	f	ოსკარი	["Ramires", "რამირესი", "Ramires", "რამირესი"]
3737	f	ვამპერსი	["Robin van Persie", "van Persie", "RVP", "რობინ ვან პერსი", "Robin van Persie", "რობინ ვან პერსი"]
3694	f	რიკელმე	["Pepe Reina", "Reina", "პეპე რეინა", "Pepe Reina", "პეპე რეინა"]
3696	f	ხუან	["Pablo Aimar", "პაბლო აიმარი", "Pablo Aimar", "პაბლო აიმარი"]
3697	f	მორიენტესი	["Pablo Aimar", "პაბლო აიმარი", "Pablo Aimar", "პაბლო აიმარი"]
3707	t	მოდრიჩი	["Luka Modrić", "Luka Modric", "Modrić", "Modric", "Luka Modrić", "ლუკა მოდრიჩი"]
4994	f	კიმპემბე	["Lucas Hernandez", "ლუკას ერნანდესი", "Lucas Hernandez", "ლუკას ერნანდესი"]
3698	f	მაჰრეზი	["N'Golo Kante", "ნ'გოლო კანტე", "N'Golo Kante", "ნ'გოლო კანტე"]
3699	f	კევინ პრინც	["Kevin-Prince Boateng", "კევინ-პრინს ბოატენგი", "Kevin-Prince Boateng", "კევინ-პრინს ბოატენგი"]
3700	f	როისი	["Florian Wirtz", "ფლორიან ვირცი", "Florian Wirtz", "ფლორიან ვირცი"]
3703	f	იანუზაი	["David Silva", "Silva", "დავიდ სილვა", "David Silva", "დავიდ სილვა"]
3705	f	carlos	["Hulk", "Givanildo Vieira de Sousa", "ჰალკი", "Hulk", "ჰალკი"]
3704	t	რონალდო	["Ronaldo", "Ronaldo Nazario", "Ronaldo Luís Nazário de Lima", "რონალდო", "Ronaldo", "რონალდო"]
3710	t	მატა	["Juan Mata", "ხუან მატა", "Juan Mata", "ხუან მატა"]
3722	f	ronaldo	["Ferenc Puskas", "Puskás", "ფერენც პუშკაში", "Ferenc Puskas", "ფერენც პუშკაში"]
3750	f	CARLOS	["Lúcio", "Lucimar Ferreira da Silva", "ლუსიო", "Lúcio", "ლუსიო"]
5151	f	zanetti	["Luis Figo", "ლუიშ ფიგუ", "Luis Figo", "ლუიშ ფიგუ"]
3706	f	პარკ ჯუ სონგი	["Park Ji-sung", "პაკ ჯი-სუნი", "Park Ji-sung", "პაკ ჯი-სუნი"]
3708	f	პარკი	["Park Ji-sung", "პაკ ჯი-სუნი", "Park Ji-sung", "პაკ ჯი-სუნი"]
3715	f	შმეიხელი	["Gordon Banks", "გორდონ ბენქსი", "Gordon Banks", "გორდონ ბენქსი"]
3718	f	Arnold	["Gary Neville", "გარი ნევილი", "Gary Neville", "გარი ნევილი"]
3726	f	პეისლი	["Gérard Houllier", "Houllier", "ჟერარ ულიე", "Gérard Houllier", "ჟერარ ულიე"]
3711	f	ვალბუენა	["Antoine Griezmann", "Griezmann", "ანტუან გრიზმანი", "Antoine Griezmann", "ანტუან გრიზმანი"]
3712	f	იხავი	["Xavi", "Xavi Hernandez", "ჩავი", "Xavi", "ჩავი"]
3713	f	საბალეტა	["Mario Kempes", "მარიო კემპესი", "Mario Kempes", "მარიო კემპესი"]
3721	f	მ	["Roy Makaay", "როი მაკაი", "Roy Makaay", "როი მაკაი"]
3723	f	ლენადოვსკი	["Philippe Coutinho", "Coutinho", "ფილიპე კოუტინიო", "Philippe Coutinho", "ფილიპე კოუტინიო"]
3714	f	კრაუჩი	["Gordon Banks", "გორდონ ბენქსი", "Gordon Banks", "გორდონ ბენქსი"]
3725	f	ლუის ენრიკე	["Fernando Hierro", "Hierro", "ფერნანდო იერო", "Fernando Hierro", "ფერნანდო იერო"]
3728	f	eusebio	["Mário Coluna", "Mario Coluna", "Coluna", "მარიუ კოლუნა", "Mário Coluna", "მარიუ კოლუნა"]
3741	t	NEYMSR	["Neymar", "Neymar Jr", "ნეიმარი", "Neymar", "ნეიმარი"]
3757	f	Kantona	["Peter Schmeichel", "Schmeichel", "The Great Dane", "პეტერ შმეიხელი", "Peter Schmeichel", "პეტერ შმეიხელი"]
3717	f	ანრი	["Aurelien Tchouameni", "ორელიენ ჩუამენი", "Aurelien Tchouameni", "ორელიენ ჩუამენი"]
3729	f	ჩეხი	["Lev Yashin", "Yashin", "ლევ იაშინი", "Lev Yashin", "ლევ იაშინი"]
3752	f	ტურამი	["Jean-Pierre Papin", "ჟან-პიერ პაპენი", "Jean-Pierre Papin", "ჟან-პიერ პაპენი"]
4776	f	crespo	["Emilio Butragueño", "Butragueño", "Butragueno", "Emilio Butragueño", "ემილიო ბუტრაგენიო"]
4787	f	grealish	["Gary Cahill", "გარი კეჰილი", "Gary Cahill", "გარი კეჰილი"]
3719	t	მანე	["Sadio Mane", "სადიო მანე", "Sadio Mane", "სადიო მანე"]
3732	f	სტამი	["Edwin van der Sar", "ედვინ ვან დერ სარი", "Edwin van der Sar", "ედვინ ვან დერ სარი"]
4779	f	pirlo	["Franco Baresi", "ფრანკო ბარეზი", "Franco Baresi", "ფრანკო ბარეზი"]
4995	f	pepe	["Casemiro", "Carlos Casemiro", "კაზემირო", "Casemiro", "კაზემირო"]
4996	f	არნოლდი	["Gary Neville", "გარი ნევილი", "Gary Neville", "გარი ნევილი"]
3720	f	Yle	["Eric Cantona", "ერიკ კანტონა", "Eric Cantona", "ერიკ კანტონა"]
3748	f	PUSKAS	["Alfredo Di Stéfano", "Di Stéfano", "Alfredo di Stefano", "Di Stefano", "ალფრედო დი სტეფანო", "Alfredo Di Stéfano", "ალფრედო დი სტეფანო"]
3751	f	Maicon	["Lúcio", "Lucimar Ferreira da Silva", "ლუსიო", "Lúcio", "ლუსიო"]
3758	t	შმეიხელი	["Peter Schmeichel", "Schmeichel", "The Great Dane", "პეტერ შმეიხელი", "Peter Schmeichel", "პეტერ შმეიხელი"]
3762	f	მილა	["George Weah", "Weah", "ჯორჯ ვეა", "George Weah", "ჯორჯ ვეა"]
3775	f	Koman	["Romario", "რომარიო", "Romario", "რომარიო"]
3724	f	იკო	["Sócrates", "Sócrates Brasileiro Sampaio de Souza Vieira de Oliveira", "სოკრატესი", "Sócrates", "სოკრატესი"]
3733	f	ფორლანი	["Thomas Muller", "თომას მიულერი", "Thomas Muller", "თომას მიულერი"]
3740	t	რონალდო	["Cristiano Ronaldo", "Ronaldo", "CR7", "კრიშტიანუ რონალდუ", "Cristiano Ronaldo", "კრიშტიანუ რონალდუ"]
3778	f	Delpiero	["Roberto Baggio", "რობერტო ბაჯო", "Roberto Baggio", "რობერტო ბაჯო"]
3784	f	დებრუინი	["Kevin De Bruyne", "კევინ დე ბრუინი", "Kevin De Bruyne", "კევინ დე ბრუინი"]
11354	f	კინი	["Wayne Rooney", "უეინ რუნი"]
3727	f	ეუსებიო	["Mário Coluna", "Mario Coluna", "Coluna", "მარიუ კოლუნა", "Mário Coluna", "მარიუ კოლუნა"]
4780	t	პუიოლი	["Carles Puyol", "კარლეს პუიოლი", "Carles Puyol", "კარლეს პუიოლი"]
4784	f	baggio	["Lothar Matthäus", "Matthäus", "Matthaus", "ლოტარ მათეუსი", "Lothar Matthäus", "ლოტარ მათეუსი"]
4999	f	cruyff	["Danny Blind", "დენი ბლინდი", "Danny Blind", "დენი ბლინდი"]
6628	f	adriano	["Rai", "რაი", "Rai", "რაი"]
3730	f	zidane	["Sylvain Wiltord", "სილვენ ვილტორი", "Sylvain Wiltord", "სილვენ ვილტორი"]
3731	t	მონტელა	["Vincenzo Montella", "ვინჩენცო მონტელა", "Vincenzo Montella", "ვინჩენცო მონტელა"]
3738	f	toni	["Salvatore Schillaci", "Schillaci", "Totò Schillaci", "სალვატორე სკილაჩი", "Salvatore Schillaci", "სალვატორე სკილაჩი"]
3739	f	ვილიანი	["Oscar", "ოსკარი", "Oscar", "ოსკარი"]
3746	t	დემბელე	["Ousmane Dembele", "უსმან დემბელე", "Ousmane Dembele", "უსმან დემბელე"]
3754	t	კევინ დე ბრუინი	["Kevin De Bruyne", "De Bruyne", "KDB", "კევინ დე ბრუინი", "Kevin De Bruyne", "კევინ დე ბრუინი"]
3734	f	ეტოო	["Thierry Henry", "ტიერი ანრი", "Thierry Henry", "ტიერი ანრი"]
3747	f	ჩუპო მოტინგი	["Ousmane Dembele", "უსმან დემბელე", "Ousmane Dembele", "უსმან დემბელე"]
4781	f	maguaier	["Trent Alexander-Arnold", "ტრენტ ალექსანდერ-არნოლდი", "Trent Alexander-Arnold", "ტრენტ ალექსანდერ-არნოლდი"]
5000	f	კლუივერტი	["Danny Blind", "დენი ბლინდი", "Danny Blind", "დენი ბლინდი"]
5002	f	გომეᲨი	["Goncalo Ramos", "გონსალუ რამოში", "Goncalo Ramos", "გონსალუ რამოში "]
3736	f	weghorst	["Diego Forlan", "დიეგო ფორლანი", "Diego Forlan", "დიეგო ფორლანი"]
3742	f	პირლო	["Juan Sebastian Veron", "ხუან სებასტიან ვერონი", "Juan Sebastian Veron", "ხუან სებასტიან ვერონი"]
3744	f	დე ბრუენი	["Kevin De Bruyne", "კევინ დე ბრუინი", "Kevin De Bruyne", "კევინ დე ბრუინი"]
3749	t	მოურა	["Lucas Moura", "ლუკას მოურა", "Lucas Moura", "ლუკას მოურა"]
3755	t	lungbergi	["Freddie Ljungberg", "ფრედი ლიუნგბერგი", "Freddie Ljungberg", "ფრედი ლიუნგბერგი"]
3743	f	სანჩესი	["Radamel Falcao", "რადამელ ფალკაო", "Radamel Falcao", "რადამელ ფალკაო"]
3756	f	ვილია	["Fernando Torres", "Torres", "El Nino", "ფერნანდო ტორესი", "Fernando Torres", "ფერნანდო ტორესი"]
3760	f	გიოტცე	["Mats Hummels", "მატს ჰუმელსი", "Mats Hummels", "მატს ჰუმელსი"]
3761	f	მორიენტესი	["Roy Makaay", "როი მაკაი", "Roy Makaay", "როი მაკაი"]
3781	f	sammer	["Marco Reus", "Reus", "მარკო როისი", "Marco Reus", "მარკო როისი"]
4782	f	ვიერი	["Salvatore Schillaci", "Schillaci", "Totò Schillaci", "Toto Schillaci", "სალვატორე სკილაჩი", "Salvatore Schillaci", "სალვატორე სკილაჩი"]
3745	f	დებრუინი	["Kevin De Bruyne", "კევინ დე ბრუინი", "Kevin De Bruyne", "კევინ დე ბრუინი"]
3753	f	KROOS	["Mesut Ozil", "მესუთ იოზილი", "Mesut Ozil", "მესუთ იოზილი"]
3759	f	ანელკა	["Sergio Aguero", "Agüero", "Kun Aguero", "სერხიო აგუერო", "Sergio Aguero", "სერხიო აგუერო"]
3763	f	ვან ბასტენი	["Michel Platini", "Platini", "მიშელ პლატინი", "Michel Platini", "მიშელ პლატინი"]
4092	f	neuer	["Oliver Kahn", "Kahn", "Oliver Kahn", "ოლივერ კანი"]
3764	t	ანრი	["Thierry Henry", "Henry", "ტიერი ანრი", "Thierry Henry", "ტიერი ანრი"]
3765	f	Salah	["Antonio Rudiger", "ანტონიო რუდიგერი", "Antonio Rudiger", "ანტონიო რუდიგერი"]
3767	f	აგუერო	["David de Gea", "დავიდ დე ხეა", "David de Gea", "დავიდ დე ხეა"]
3770	t	Kevin prince	["Kevin-Prince Boateng", "კევინ-პრინს ბოატენგი", "Kevin-Prince Boateng", "კევინ-პრინს ბოატენგი"]
3789	f	Geradr	["Steven Gerrard", "Gerrard", "Stevie G", "სტივენ ჯერარდი", "Steven Gerrard", "სტივენ ჯერარდი"]
11457	f	ბექემი	["Nicky Butt", "ნიკი ბატი"]
3766	t	რუდიგერი	["Antonio Rudiger", "ანტონიო რუდიგერი", "Antonio Rudiger", "ანტონიო რუდიგერი"]
3768	t	კოშტა	["Diogo Costa", "დიოგუ კოშტა", "Diogo Costa", "დიოგუ კოშტა"]
3769	t	ნესტა	["Alessandro Nesta", "ალესანდრო ნესტა", "Alessandro Nesta", "ალესანდრო ნესტა"]
3771	t	შმეიხელი	["Peter Schmeichel", "პეტერ შმეიხელი", "Peter Schmeichel", "პეტერ შმეიხელი"]
3772	f	სიმენი	["Peter Schmeichel", "პეტერ შმეიხელი", "Peter Schmeichel", "პეტერ შმეიხელი"]
3773	f	Sevchenko	["Henrikh Mkhitaryan", "ჰენრიხ მხითარიანი", "Henrikh Mkhitaryan", "ჰენრიხ მხითარიანი"]
3774	f	რონალდო ნაზარიო	["Romario", "რომარიო", "Romario", "რომარიო"]
4788	f	Fischer	["Horst Hrubesch", "Hrubesch", "Horst Hrubesch", "ჰორსტ ჰრუბეში"]
4807	f	მუდრიკი	["Enzo Fernández", "Fernandez", "ენცო ფერნანდესი", "Enzo Fernández", "ენცო ფერნანდესი"]
4881	f	Yamal	["Gavi", "Pablo Paéz Gavira", "გავი", "Gavi", "გავი"]
3776	t	აზარი	["Eden Hazard", "ედენ აზარი", "Eden Hazard", "ედენ აზარი"]
3779	f	ბექემი	["Paul Scholes", "Scholes", "Scholesy", "პოლ სქოულზი", "Paul Scholes", "პოლ სქოულზი"]
3780	t	carvajal	["Dani Carvajal", "Carvajal", "დანი კარვახალი", "Dani Carvajal", "დანი კარვახალი"]
3794	f	milinkovic savic	["Alessandro Nesta", "Nesta", "ალესანდრო ნესტა", "Alessandro Nesta", "ალესანდრო ნესტა"]
4107	f	სუკერი	["Predrag Mijatović", "Mijatović", "Predrag Mijatovic", "Mijatovic", "Predrag Mijatović", "პრედრაგ მიხატოვიჩი"]
3782	f	პოდოლსკი	["Bastian Schweinsteiger", "ბასტიან შვაინშტაიგერი", "Bastian Schweinsteiger", "ბასტიან შვაინშტაიგერი"]
3783	f	Forlan	["Christian Vieri", "Vieri", "კრისტიან ვიერი", "Christian Vieri", "კრისტიან ვიერი"]
3785	t	Van basten	["Marco van Basten", "van Basten", "Marco van Basten", "მარკო ვან ბასტენი"]
3787	f	ვიდიჩი	["Dimitar Berbatov", "დიმიტარ ბერბატოვი", "Dimitar Berbatov", "დიმიტარ ბერბატოვი"]
3885	f	Bale	["Ryan Giggs", "რაიან გიგზი", "Ryan Giggs", "რაიან გიგზი"]
3786	f	vruifi	["Johan Cruyff", "Cruyff", "Johan Cruyff", "იოჰან კრუიფი"]
3788	f	პედრო	["Xavi Hernández", "Xavi", "ჩავი ერნანდესი", "Xavi Hernández", "ჩავი ერნანდესი"]
3797	f	კრესპო	["Juan Sebastian Veron", "ხუან სებასტიან ვერონი", "Juan Sebastian Veron", "ხუან სებასტიან ვერონი"]
3812	f	ginola	["Youri Djorkaeff", "იური ჯორკაეფი", "Youri Djorkaeff", "იური ჯორკაეფი"]
3819	t	Iniesta	["Andrés Iniesta", "ანდრეს ინიესტა", "Andrés Iniesta", "ანდრეს ინიესტა"]
3790	f	ჰოლანდი	["Gerd Müller", "Gerd Muller", "Müller", "Muller", "Gerd Müller", "გერდ მიულერი"]
3792	t	ლევანდოვსკი	["Robert Lewandowski", "რობერტ ლევანდოვსკი", "Robert Lewandowski", "რობერტ ლევანდოვსკი"]
4790	f	ფონტენი	["Eusébio", "Eusebio", "Eusébio da Silva Ferreira", "da Silva Ferreira", "ეუსებიო", "Eusébio", "ეუსებიო"]
4804	f	cruyf	["Danny Blind", "დენი ბლინდი", "Danny Blind", "დენი ბლინდი"]
4830	f	აგუერო	["Pablo Zabaleta", "პაბლო საბალეტა", "Pablo Zabaleta", "პაბლო საბალეტა"]
21609	f	ედერი	["Nani", "ნანი"]
3791	f	რაიტი	["Steve McManaman", "სტივ მაკმანამანი", "Steve McManaman", "სტივ მაკმანამანი"]
3793	f	ზამერი	["Andreas Moller", "Andi Möller", "ანდრეას მიოლერი", "Andreas Moller", "ანდრეას მიოლერი"]
3801	f	Muller	["Horst Hrubesch", "Hrubesch", "Horst Hrubesch", "ჰორსტ ჰრუბეში"]
3802	f	პუშკაში	["Dominik Szoboszlai", "დომინიკ სობოსლაი", "Dominik Szoboszlai", "დომინიკ სობოსლაი"]
3818	f	მბაპე	["Andrés Iniesta", "ანდრეს ინიესტა", "Andrés Iniesta", "ანდრეს ინიესტა"]
3795	t	PIRLO	["Andrea Pirlo", "ანდრეა პირლო", "Andrea Pirlo", "ანდრეა პირლო"]
3799	f	Kovacic	["Jesus Navas", "ხესუს ნავასი", "Jesus Navas", "ხესუს ნავასი"]
3800	t	Shearer	["Alan Shearer", "Shearer", "ალან შირერი", "Alan Shearer", "ალან შირერი"]
3824	f	ბაჯო	["Claudio Gentile", "კლაუდიო ჯენტილე", "Claudio Gentile", "კლაუდიო ჯენტილე"]
3845	f	მოუტინიო	["Vitinha", "Vítor Machado Ferreira", "ვიტინია", "Vitinha", "ვიტინია"]
3796	f	ბატისტუტა	["Juan Sebastian Veron", "ხუან სებასტიან ვერონი", "Juan Sebastian Veron", "ხუან სებასტიან ვერონი"]
3811	f	ვიერა	["George Weah", "Weah", "George Weah", "ჯორჯ ვეა"]
3831	t	რონალდო	["Ronaldo", "Ronaldo Nazário", "Ronaldo Luís Nazário de Lima", "R9", "რონალდო (R9)", "Ronaldo (R9)", "რონალდო (R9)"]
3849	f	სანტიაგო ბერნაბეუ	["Emilio Butragueño", "Butragueño", "Butragueno", "Emilio Butragueno", "Emilio Butragueño", "ემილიო ბუტრაგენიო"]
3855	f	Degea	["David de Gea", "დავიდ დე ხეა", "David de Gea", "დავიდ დე ხეა"]
4792	f	messi	["Victor Valdes", "ვიქტორ ვალდესი", "Victor Valdes", "ვიქტორ ვალდესი"]
3798	f	ბეკენბაუერი	["Karl-Heinz Rummenigge", "კარლ-ჰაინც რუმენიგე", "Karl-Heinz Rummenigge", "კარლ-ჰაინც რუმენიგე"]
3807	t	ტერ შტეგენი	["Marc Andre ter Stegen", "ter Stegen", "მარკ-ანდრე ტერ შტეგენი", "Marc Andre ter Stegen", "მარკ-ანდრე ტერ შტეგენი"]
3810	f	ბ	["Teddy Sheringham", "ტედი შერინგემი", "Teddy Sheringham", "ტედი შერინგემი"]
3846	f	სილვა	["Ricardo Carvalho", "რიკარდო კარვალიო", "Ricardo Carvalho", "რიკარდო კარვალიო"]
3858	f	Mancini	["Roberto Donadoni", "რობერტო დონადონი", "Roberto Donadoni", "რობერტო დონადონი"]
3803	t	დისტეფანო	["Alfredo Di Stefano", "ალფრედო დი სტეფანო", "Alfredo Di Stefano", "ალფრედო დი სტეფანო"]
3804	f	ნეიმარი	["Robinho", "Robson de Souza", "რობინიო", "Robinho", "რობინიო"]
3813	f	მბაოე	["Paul Pogba", "Pogba", "პოლ პოგბა", "Paul Pogba", "პოლ პოგბა"]
3814	f	charlton	["Denis Law", "დენის ლოუ", "Denis Law", "დენის ლოუ"]
3815	f	ნისტერლოი	["Winston Bogarde", "უინსტონ ბოგარდი", "Winston Bogarde", "უინსტონ ბოგარდი"]
3805	f	METHIUS	["Stanley Matthews", "Sir Stanley Matthews", "სტენლი მეთიუზი", "Stanley Matthews", "სტენლი მეთიუზი"]
3826	f	მენდიეტა	["David Silva", "დავიდ სილვა", "David Silva", "დავიდ სილვა"]
3833	f	ბეილი	["Ryan Giggs", "რაიან გიგზი", "Ryan Giggs", "რაიან გიგზი"]
3841	t	მარადონა	["Diego Maradona", "Diego Armando Maradona", "დიეგო მარადონა", "Diego Maradona", "დიეგო მარადონა"]
4793	f	buffon	["Salvatore Schillaci", "Schillaci", "Totò Schillaci", "სალვატორე სკილაჩი", "Salvatore Schillaci", "სალვატორე სკილაჩი"]
3806	f	რივალფო	["Edílson", "Edilson", "Edilson Capetinha", "Capetinha", "Edílson", "ედილსონი"]
4794	f	მალდინი	["Gennaro Gattuso", "Rino Gattuso", "ჯენარო გატუზო", "Gennaro Gattuso", "ჯენარო გატუზო"]
4812	f	OLE GUNNAR	["Peter Schmeichel", "Schmeichel", "The Great Dane", "პეტერ შმეიხელი", "Peter Schmeichel", "პეტერ შმეიხელი"]
4820	t	ტურე	["Yaya Toure", "იაია ტურე", "Yaya Toure", "იაია ტურე"]
4858	f	ოზილი	["Leroy Sane", "ლეროი სანე", "Leroy Sane", "ლეროი სანე"]
15339	f	Owen	["Ian Wright", "იან რაიტი"]
3808	f	SUKER	["Predrag Mijatović", "Mijatović", "Predrag Mijatovic", "Mijatovic", "Predrag Mijatović", "პრედრაგ მიხატოვიჩი"]
3817	t	ჰერნანდეზი	["Theo Hernandez", "ტეო ერნანდესი", "Theo Hernandez", "ტეო ერნანდესი"]
3822	f	დეიონგი	["Frenkie de Jong", "ფრენკი დე იონგი", "Frenkie de Jong", "ფრენკი დე იონგი"]
4795	f	makelele	["Robert Pires", "რობერ პირესი", "Robert Pires", "რობერ პირესი"]
4796	f	ბერგკამპი	["Giovanni van Bronckhorst", "Gio van Bronckhorst", "ჯოვანი ვან ბრონკჰორსტი", "Giovanni van Bronckhorst", "ჯოვანი ვან ბრონკჰორსტი"]
3809	t	Iniesta	["Andrés Iniesta", "Iniesta", "Andres Iniesta", "Andrés Iniesta", "ანდრეს ინიესტა"]
3816	f	ბესტი	["Denis Law", "დენის ლოუ", "Denis Law", "დენის ლოუ"]
3832	f	ბეკენბაუერი	["Karl-Heinz Rummenigge", "კარლ-ჰაინც რუმენიგე", "Karl-Heinz Rummenigge", "კარლ-ჰაინც რუმენიგე"]
3838	f	მიულერი	["Miroslav Klose", "Klose", "მიროსლავ კლოზე", "Miroslav Klose", "მიროსლავ კლოზე"]
3864	f	Kroos	["Mesut Ozil", "მესუთ იოზილი", "Mesut Ozil", "მესუთ იოზილი"]
3820	f	cech	["Lev Yashin", "Yashin", "The Black Spider", "ლევ იაშინი", "Lev Yashin", "ლევ იაშინი"]
3821	f	ნოიერი	["Lev Yashin", "Yashin", "The Black Spider", "ლევ იაშინი", "Lev Yashin", "ლევ იაშინი"]
3830	f	ვალდესი	["Sergio Busquets", "სერხიო ბუსკეტსი", "Sergio Busquets", "სერხიო ბუსკეტსი"]
3843	f	კაფუ	["Ronaldo Nazário", "Ronaldo", "Ronaldo Nazario", "Ronaldo Luís Nazário de Lima", "რონალდო ნაზარიო", "Ronaldo Nazário", "რონალდო ნაზარიო"]
